character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_02	1.0		0	0	true
	wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_03	2.0		0	0	true
	wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_04	3.0		0	0	true
	wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_05	4.0		0	0	true
	wh_main_skill_chs_lord_campaign_unholy_resilience	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_06	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_07	6.0		0	0	true
	wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_08	7.0		0	0	true
	wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_09	8.0		0	0	true
	wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_10	9.0		0	0	true
	wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_11	10.0		0	4	true
	wh2_main_skill_all_immortality_lord	wh_main_skill_node_set_chs_cha_bull_lord		0.0	wh_main_skill_node_chs_bull_lord_immortality	7.0		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_01	0.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_02	1.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_03	2.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_04	3.0		0	0	false
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_07	6.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_08	7.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_09	8.0		0	0	false
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_10	9.0		0	0	false
	wh2_main_skill_innate_all_strong	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_12	11.0		0	0	false
	wh2_main_skill_innate_all_weapon_master	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_13	12.0		0	0	false
	wh2_main_skill_innate_all_strategist	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_14	13.0		0	0	false
	wh2_main_skill_innate_all_tactician	wh_main_skill_node_set_chs_cha_bull_lord		6.0	wh_main_skill_node_chs_bull_lord_innate_17	16.0		0	0	false
	wh_main_skill_chs_lord_self_eye_of_the_gods	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_01	0.0		0	0	true
	wh2_dlc11_skill_all_lord_self_devastating_charge	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_02	1.0		0	0	true
	wh2_dlc11_skill_all_lord_self_thick-skinned	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_03	2.0		0	0	true
	wh2_dlc11_skill_all_lord_self_hard_to_hit	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_04	3.0		0	0	true
	wh2_dlc11_skill_all_lord_self_deadly_blade	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_05	4.0		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_06	5.0		0	4	true
	wh2_dlc11_skill_all_lord_self_wound-maker	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_07	6.0		0	0	true
	wh2_dlc11_skill_all_lord_self_scarred_veteran	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_08	7.0		0	0	true
	wh2_dlc11_skill_all_lord_self_self_indomitable	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_09	8.0		0	0	true
	wh2_dlc11_skill_all_lord_self_blade_shield	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_10	9.0		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_chs_cha_bull_lord		1.0	wh_main_skill_node_chs_bull_lord_self_11	10.0		0	4	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_cha_bull_lord		0.0	wh_main_skill_node_chs_bull_lord_unique_01	0.0		0	0	true
	wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_cha_bull_lord		0.0	wh_main_skill_node_chs_bull_lord_unique_02	2.0		0	0	true
	wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_cha_bull_lord		0.0	wh_main_skill_node_chs_bull_lord_unique_03	3.0		0	0	true
	aabullcentuniqskill1	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_0	0.0		0	0	true
	aabullcentuniqskill2	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_1_1	1.0		0	0	true
	aabullcentuniqskill3	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_1_2	2.0		0	0	true
	aabullcentuniqskill4	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_1_3	3.0		0	0	true
	aabullcentuniqskill5	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_1_4	4.0		0	0	true
	aabullcentuniqskill6	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_2	5.0		0	4	true
	aabullcentuniqskill7	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_31	6.0		0	0	true
	aabullcentuniqskill8	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_32	7.0		0	0	true
	aabullcentuniqskill9	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_33	8.0		0	0	true
	aabullcentuniqskill91	wh_main_skill_node_set_chs_cha_bull_lord		3.0	wh_main_skill_node_chs_bull_lord_ranged_34	9.0		0	0	true
	wh2_main_skill_all_hero_assist_army_scavenge	wh2_main_skill_node_set_chs_hobgoblin_khan		5.0	wh2_main_skill_node_chs_hobgoblin_khan_campaign_01	0.0		0	0	true
	wh2_main_skill_all_hero_passive_spread_corruption	wh2_main_skill_node_set_chs_hobgoblin_khan		5.0	wh2_main_skill_node_chs_hobgoblin_khan_campaign_02	1.0		0	0	true
	wh2_main_skill_all_hero_hinder_settlement_damage_walls	wh2_main_skill_node_set_chs_hobgoblin_khan		5.0	wh2_main_skill_node_chs_hobgoblin_khan_campaign_03	2.0		0	0	true
	wh2_main_skill_all_hero_hinder_agent_assassinate	wh2_main_skill_node_set_chs_hobgoblin_khan		5.0	wh2_main_skill_node_chs_hobgoblin_khan_campaign_04	3.0		0	0	true
	wh2_main_skill_all_hero_hinder_army_block_army	wh2_main_skill_node_set_chs_hobgoblin_khan		5.0	wh2_main_skill_node_chs_hobgoblin_khan_campaign_05	4.0		0	0	true
	wh2_main_skill_all_hero_reduce_action_cost	wh2_main_skill_node_set_chs_hobgoblin_khan		5.0	wh2_main_skill_node_chs_hobgoblin_khan_campaign_06	5.0		0	0	true
	wh2_main_skill_all_dummy_agent_actions_chs_spy	wh2_main_skill_node_set_chs_hobgoblin_khan		8.0	wh2_main_skill_node_chs_hobgoblin_khan_campaign_actions_dummy	0.0		1	0	false
	wh2_main_skill_all_immortality_hero	wh2_main_skill_node_set_chs_hobgoblin_khan		0.0	wh2_main_skill_node_chs_hobgoblin_khan_immortality	9.0		0	0	true
	wh2_main_skill_innate_grn_big_bully	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_01	0.0		0	0	false
	wh2_main_skill_innate_grn_bragga	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_02	1.0		0	0	false
	wh2_main_skill_innate_grn_mushroom_addicted	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_03	2.0		0	0	false
	wh2_main_skill_innate_grn_serial_danca	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_04	3.0		0	0	false
	wh2_main_skill_innate_grn_tortura	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_07	6.0		0	0	false
	wh2_main_skill_innate_all_determined	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_08	7.0		0	0	false
	wh2_main_skill_innate_all_confident	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_09	8.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_10	9.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_11	10.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_12	11.0		0	0	false
	wh2_main_skill_innate_all_tough	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_13	12.0		0	0	false
	wh2_main_skill_innate_all_strong	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_14	13.0		0	0	false
	wh2_main_skill_innate_all_weapon_master	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_15	14.0		0	0	false
	wh2_main_skill_innate_all_strategist	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_16	15.0		0	0	false
	wh2_main_skill_innate_all_tactician	wh2_main_skill_node_set_chs_hobgoblin_khan		6.0	wh2_main_skill_node_chs_hobgoblin_khan_innate_17	16.0		0	0	false
	wh_main_skill_all_spy_self_bloody_blade	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_01	0.0		0	0	true
	wh_main_skill_all_spy_self_gutter_fighter_2	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_02	1.0		0	0	true
	wh_main_skill_all_spy_self_elusive	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_03	2.0		0	0	true
	wh_main_skill_all_spy_self_precise_2	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_04	3.0		0	0	true
	wh_main_skill_all_spy_self_fleet-footed	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_05	4.0		0	0	true
	wh_main_skill_all_spy_self_stalker	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_06	5.0		0	4	true
	wh_main_skill_all_spy_self_opportunist	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_07	6.0		0	0	true
	wh_main_skill_all_spy_self_counter-striker_2	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_08	7.0		0	0	true
	wh_main_skill_all_spy_self_survivalist_2	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_09	8.0		0	0	true
	wh_main_skill_all_spy_self_cornered_rat	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_10	9.0		0	0	true
	wh_main_skill_all_spy_self_slippery	wh2_main_skill_node_set_chs_hobgoblin_khan		1.0	wh2_main_skill_node_chs_hobgoblin_khan_self_11	10.0		0	4	true
	wh_main_skill_grn_spy_unique_goblin_big_boss_giant_wolf	wh2_main_skill_node_set_chs_hobgoblin_khan		0.0	wh2_main_skill_node_chs_hobgoblin_khan_unique_01	0.0		0	0	true
	aahobgoblineliteskill0	wh2_main_skill_node_set_chs_hobgoblin_khan		0.0	wh2_main_skill_node_chs_hobgoblin_khan_eliteskill0	4.0		0	0	true
	aahobgoblineliteskill1	wh2_main_skill_node_set_chs_hobgoblin_khan		0.0	wh2_main_skill_node_chs_hobgoblin_khan_eliteskill1	5.0		0	0	true
	aahobgoblineliteskill2	wh2_main_skill_node_set_chs_hobgoblin_khan		0.0	wh2_main_skill_node_chs_hobgoblin_khan_eliteskill2	6.0		0	0	true
	aahobgoblineliteskill3	wh2_main_skill_node_set_chs_hobgoblin_khan		0.0	wh2_main_skill_node_chs_hobgoblin_khan_eliteskill3	7.0		0	0	true
	aahobgoblineliteskill4	wh2_main_skill_node_set_chs_hobgoblin_khan		0.0	wh2_main_skill_node_chs_hobgoblin_khan_eliteskill4	8.0		0	0	true
