character_skill_level_to_effects_junctions_tables	1
character_skill_key	effect_key	effect_scope	level	value
grudge_skill_heroic_killing_blow	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_foe-seeker	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_slippery	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_faiths_bastion	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_stand_your_ground	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_feint_and_riposte	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rally	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_deadly_onslaught	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_heroic_killing_blow	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_foe-seeker	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_slippery	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_faiths_bastion	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_stand_your_ground	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_feint_and_riposte	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rally	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_deadly_onslaught	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_heroic_killing_blow	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_foe-seeker	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_slippery	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_faiths_bastion	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_stand_your_ground	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_feint_and_riposte	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rally	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_deadly_onslaught	wh_main_effect_ability_enable_deadly_onslaught	character_to_character_own	1	1.0
grudge_skill_heroic_killing_blow	wh_main_effect_ability_enable_heroic_killing_blow	character_to_character_own	1	1.0
grudge_skill_foe-seeker	wh_dlc03_effect_ability_enable_foe-seeker	character_to_character_own	1	1.0
grudge_skill_slippery	wh_main_effect_ability_enable_slippery	character_to_character_own	1	1.0
grudge_skill_faiths_bastion	wh_main_effect_ability_enable_faiths_bastion	character_to_character_own	1	1.0
grudge_skill_stand_your_ground	wh_main_effect_ability_enable_stand_your_ground	character_to_character_own	1	1.0
grudge_skill_feint_and_riposte	wh2_main_skill_ability_feint_and_riposte	character_to_character_own	1	1.0
grudge_skill_rune_of_hearth_&_home	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rune_of_oath_&_steel	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_damping	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_strike_the_runes	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_forgefire	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rune_of_wrath_&_ruin	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rune_of_striking	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rune_of_might	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rune_of_parrying	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rune_of_fury	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rune_of_negation	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_rune_of_hearth_&_home	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rune_of_oath_&_steel	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_damping	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_strike_the_runes	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_forgefire	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rune_of_wrath_&_ruin	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rune_of_striking	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rune_of_might	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rune_of_parrying	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rune_of_fury	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rune_of_negation	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_rune_of_hearth_&_home	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rune_of_oath_&_steel	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_damping	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_strike_the_runes	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_forgefire	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rune_of_wrath_&_ruin	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rune_of_striking	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rune_of_might	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rune_of_parrying	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rune_of_fury	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rune_of_negation	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_rune_of_hearth_&_home	wh_dlc06_effect_ability_enable_hearth_and_home	character_to_character_own	1	4.0
grudge_skill_rune_of_oath_&_steel	wh_dlc06_effect_ability_enable_master_rune_of_oath_and_steel	character_to_character_own	1	1.0
grudge_skill_damping	wh_main_effect_military_force_winds_of_magic_depletion_mod_character_enemy	general_to_force_enemy_regionwide	1	-2.0
grudge_skill_strike_the_runes	wh_main_effect_battle_magic_rune_cooldown_rate	character_to_character_own	1	-3.0
grudge_skill_forgefire	wh_main_effect_ability_enable_forgefire	character_to_character_own	1	1.0
grudge_skill_rune_of_wrath_&_ruin	wh_main_effect_ability_enable_rune_of_wrath_&_ruin	character_to_character_own	1	1.0
grudge_skill_rune_of_striking	wh_main_effect_ancillary_enable_rune_of_striking	character_to_character_own	1	1.0
grudge_skill_rune_of_striking	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	10.0
grudge_skill_rune_of_might	wh_main_effect_ancillary_enable_rune_of_might	character_to_character_own	1	1.0
grudge_skill_rune_of_might	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	10.0
grudge_skill_rune_of_parrying	wh_main_effect_ancillary_enable_rune_of_parrying	character_to_character_own	1	1.0
grudge_skill_rune_of_parrying	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	1	10.0
grudge_skill_rune_of_fury	wh_main_effect_ancillary_enable_rune_of_fury	character_to_character_own	1	1.0
grudge_skill_rune_of_fury	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	10.0
grudge_skill_rune_of_negation	wh_main_effect_ability_enable_rune_of_negation	character_to_character_own	1	1.0
grudge_skill_damping	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_strike_the_runes	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_damping	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_strike_the_runes	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_damping	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_strike_the_runes	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_damping	wh_main_effect_military_force_winds_of_magic_depletion_mod_character_enemy	general_to_force_enemy_regionwide	2	-5.0
grudge_skill_strike_the_runes	wh_main_effect_battle_magic_rune_cooldown_rate	character_to_character_own	2	-8.0
grudge_skill_damping	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_strike_the_runes	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_damping	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_strike_the_runes	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_damping	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_strike_the_runes	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_damping	wh_main_effect_military_force_winds_of_magic_depletion_mod_character_enemy	general_to_force_enemy_regionwide	3	-9.0
grudge_skill_strike_the_runes	wh_main_effect_battle_magic_rune_cooldown_rate	character_to_character_own	3	-15.0
grudge_skill_morale1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_morale2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_morale3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_hold_the_line	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_soothsaying	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_self_augury	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_inspiring_presence	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_benediction	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_missile_ward	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_magic_ward	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_morale1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_morale2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_morale3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_soothsaying	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_self_augury	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_missile_ward	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_magic_ward	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_morale1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_morale2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_morale3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_soothsaying	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_self_augury	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_missile_ward	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_magic_ward	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_morale1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_morale2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_morale3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_hold_the_line	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_soothsaying	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_self_augury	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_inspiring_presence	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_benediction	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_missile_ward	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_magic_ward	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
grudge_skill_morale1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_morale2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_morale3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_soothsaying	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_self_augury	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_missile_ward	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_magic_ward	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_morale1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_morale2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_morale3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_soothsaying	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_self_augury	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_missile_ward	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_magic_ward	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_morale1	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_morale2	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_morale3	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_hold_the_line	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_soothsaying	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_self_augury	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_inspiring_presence	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_benediction	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_missile_ward	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_magic_ward	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_morale1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_morale2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_morale3	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_soothsaying	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_self_augury	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_missile_ward	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_magic_ward	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_morale1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_morale2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_morale3	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_soothsaying	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_self_augury	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_missile_ward	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_magic_ward	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_morale1	wh_main_effect_character_stat_mod_morale	character_to_character_own	1	2.0
grudge_skill_morale2	wh_main_effect_character_stat_mod_morale	character_to_character_own	1	2.0
grudge_skill_morale3	wh_main_effect_character_stat_mod_morale	character_to_character_own	1	2.0
grudge_skill_hold_the_line	wh_main_effect_ability_enable_hold_the_line	character_to_character_own	1	1.0
grudge_skill_soothsaying	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	1	10.0
grudge_skill_self_augury	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	1	2.0
grudge_skill_inspiring_presence	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	1	5.0
grudge_skill_benediction	wh_main_effect_ability_enable_benediction	character_to_character_own	1	1.0
grudge_skill_missile_ward	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	1	10.0
grudge_skill_magic_ward	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	1	10.0
grudge_skill_morale1	wh_main_effect_character_stat_mod_morale	character_to_character_own	2	5.0
grudge_skill_morale2	wh_main_effect_character_stat_mod_morale	character_to_character_own	2	5.0
grudge_skill_morale3	wh_main_effect_character_stat_mod_morale	character_to_character_own	2	5.0
grudge_skill_soothsaying	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	2	30.0
grudge_skill_self_augury	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	2	5.0
grudge_skill_missile_ward	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	2	20.0
grudge_skill_magic_ward	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	2	20.0
grudge_skill_morale1	wh_main_effect_character_stat_mod_morale	character_to_character_own	3	9.0
grudge_skill_morale2	wh_main_effect_character_stat_mod_morale	character_to_character_own	3	9.0
grudge_skill_morale3	wh_main_effect_character_stat_mod_morale	character_to_character_own	3	9.0
grudge_skill_soothsaying	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	3	50.0
grudge_skill_self_augury	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	3	9.0
grudge_skill_missile_ward	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	3	30.0
grudge_skill_magic_ward	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	3	30.0
grudge_skill_missile_range	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_missile_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_missile_apdamage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_fire_at_will	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_missile_reload	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_missile_ammo	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_missile_range_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_darken_the_skies	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_missile_accuracy	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_increased_powder	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_enhanced_cartridge	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_hardened_bullets	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_bandolier	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_standardised_firing_drill	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_requisition	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_arms_dealer	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_triangulation	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_smoke_bomb	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_ballistics_calibration	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_extra_powder	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_defensive_coordinator	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_ballistics_instructor	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_grudge_sapper	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_standardized_shells	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_master_gunner	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_art_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_art_range	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_art_extra_reload	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_art_ammunition	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_art_piercing_shells	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_art_accurate	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_art_explosion	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_art_apexplosion	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
grudge_skill_missile_range	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_missile_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_missile_apdamage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_missile_reload	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_missile_ammo	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_missile_range_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_missile_accuracy	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_increased_powder	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_enhanced_cartridge	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_hardened_bullets	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_bandolier	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_standardised_firing_drill	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_requisition	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_arms_dealer	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_triangulation	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_defensive_coordinator	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_ballistics_instructor	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_grudge_sapper	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_standardized_shells	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_master_gunner	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_art_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_art_range	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_art_extra_reload	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_art_ammunition	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_art_piercing_shells	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_art_accurate	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_art_explosion	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_art_apexplosion	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_missile_range	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_missile_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_missile_apdamage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_missile_reload	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_missile_ammo	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_missile_range_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_missile_accuracy	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_increased_powder	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_enhanced_cartridge	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_hardened_bullets	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_bandolier	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_standardised_firing_drill	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_requisition	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_arms_dealer	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_triangulation	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_defensive_coordinator	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_ballistics_instructor	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_grudge_sapper	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_standardized_shells	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_master_gunner	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_art_damage	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_art_range	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
