campaign_group_member_criteria_factions_tables	0
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_chaos_wastes
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_couronne_et_languille_couronne
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_couronne_et_languille_languille
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_death_pass_iron_rock
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_death_pass_karag_dron
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_death_pass_karak_drazh
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_desolation_of_nagash_black_iron_mine
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_desolation_of_nagash_karak_azul
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_desolation_of_nagash_spitepeak
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_badlands_crooked_fang_fort
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_badlands_dringorackaz
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_badlands_karak_eight_peaks
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_badlands_valayas_sorrow
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_border_princes_akendorf
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_border_princes_matorca
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_oblast_praag
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_oblast_volksgrad
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_sylvania_castle_drakenhof
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_sylvania_eschen
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_eastern_sylvania_waldenhof
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_estalia_bilbali
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_estalia_magritta
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_estalia_tobaro
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_forest_of_arden_castle_artois
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_forest_of_arden_gisoreux
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_gianthome_mountains_khazid_bordkarag
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_gianthome_mountains_kraka_drak
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_gianthome_mountains_sjoktraken
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_goromandy_mountains_baersonlings_camp
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_goromandy_mountains_frozen_landing
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_helspire_mountains_graeling_moot
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_helspire_mountains_serpent_jetty
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_helspire_mountains_the_monolith_of_katam
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_hochland_brass_keep
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_hochland_hergig
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ice_tooth_mountains_doomkeep
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ice_tooth_mountains_icedrake_fjord
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ice_tooth_mountains_longship_graveyard
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_lyonesse_lyonesse
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_lyonesse_mousillon
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_massif_orcal_massif_orcal
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_middenland_carroburg
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_middenland_middenheim
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_middenland_middenstag
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_middenland_weismund
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_mountains_of_hel_aeslings_conclave
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_mountains_of_hel_altar_of_spawns
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_mountains_of_hel_winter_pyre
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_mountains_of_naglfari_naglfari_plain
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_mountains_of_naglfari_varg_camp
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_nordland_dietershafen
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_nordland_salzenmund
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_northern_grey_mountains_blackstone_post
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_northern_grey_mountains_grung_zint
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_northern_grey_mountains_karak_ziflin
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_northern_oblast_fort_ostrosk
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_northern_oblast_fort_straghov
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_northern_worlds_edge_mountains_karak_ungor
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_northern_worlds_edge_mountains_khazid_irkulaz
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ostermark_bechafen
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ostermark_essen
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ostermark_mordheim
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ostermark_nagenhof
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ostland_castle_von_rauken
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ostland_norden
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_ostland_wolfenburg
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_parravon_et_quenelles_parravon
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_parravon_et_quenelles_quenelles
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_peak_pass_gnashraks_lair
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_peak_pass_karak_kadrin
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_reikland_altdorf
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_reikland_eilhart
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_reikland_grunburg
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_reikland_helmgart
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_rib_peaks_grom_peak
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_rib_peaks_mount_gunbad
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_riv_reik
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_riv_talabec
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_gulf_of_kislev
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_kraken_sea
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_lake
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_middle_sea
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_sea_of_chaos
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_sea_of_claws
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_southern_straits_of_the_great_ocean
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_the_black_gulf
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_the_frozen_sea
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_the_great_ocean
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_the_pirate_coast
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_tilean_sea
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_unknown_seas
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_sea_western_straits_of_the_great_ocean
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_badlands_agrul_migdhal
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_badlands_galbaraz
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_badlands_gor_gazan
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_badlands_gronti_mingol
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_grey_mountains_grimhold
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_grey_mountains_karak_azgaraz
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_grey_mountains_karak_norn
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_oblast_fort_jakova
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_oblast_kislev
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_southern_oblast_zavastra
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_stirland_flensburg
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_stirland_niedling
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_stirland_the_moot
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_stirland_wurtbad
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_talabecland_kappelburg
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_talabecland_kemperbad
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_talabecland_krugenheim
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_talabecland_talabheim
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_silver_road_karaz_a_karak
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_silver_road_mount_squighorn
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_silver_road_the_pillars_of_grungni
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_vaults_karak_bhufdar
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_vaults_karak_izor
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_vaults_zarakzil
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_wasteland_aarnau
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_wasteland_gorssel
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_the_wasteland_marienburg
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_tilea_luccini
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_tilea_miragliano
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_troll_country_erengrad
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_troll_country_zoishenk
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_trollheim_mountains_bay_of_blades
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_trollheim_mountains_sarl_encampment
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_trollheim_mountains_the_tower_of_khrakk
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_unknown_terrain
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_vanaheim_mountains_bjornlings_gathering
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_vanaheim_mountains_pack_ice_bay
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_vanaheim_mountains_troll_fjord
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_badlands_bitterstone_mine
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_badlands_dragonhorn_mines
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_badlands_ekrund
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_badlands_stonemine_tower
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_border_princes_myrmidens
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_border_princes_zvorak
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_sylvania_castle_templehof
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_sylvania_fort_oberstyre
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_western_sylvania_schwartzhafen
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_wissenland_nuln
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_wissenland_pfeildorf
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_wissenland_wissenburg
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_zhufbar_karag_dromar
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_zhufbar_oakenhammer
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh_main_zhufbar_zhufbar
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_dragon_isles_dragon_fang_mount
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_dragon_isles_dread_rock
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_dragon_isles_shattered_stone_isle
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_gnoblar_country_flayed_rock
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_gnoblar_country_haunted_forest
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_gnoblar_country_pigbarter
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_the_broken_teeth_desolation_of_nagash
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_the_broken_teeth_nagashizar
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_the_plain_of_bones_ash_ridge_mountains
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_the_plain_of_bones_darkhold
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_the_plain_of_bones_the_fortress_of_vorag
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_the_wolf_lands_crookback_mountain
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_the_wolf_lands_mount_greyhag
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_the_wolf_lands_mount_silverspear
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_northern_worlds_edge_mountains_karak_raziak
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_marshes_of_madness_floating_village
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_marshes_of_madness_morgheim
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_aghol_wastelands_fortress_of_the_damned
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_aghol_wastelands_palace_of_princes
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_aghol_wastelands_the_palace_of_ruin
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_albion_albion
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_albion_citadel_of_lead
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_albion_isle_of_wights
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_ash_river_numas
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_ash_river_quatar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_ash_river_springs_of_eternal_life
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_atalan_mountains_eye_of_the_panther
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_atalan_mountains_martek
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_atalan_mountains_vulture_mountain
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_avelorn_evershale
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_avelorn_gaean_vale
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_avelorn_tor_saroir
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_blackspine_mountains_plain_of_dogs
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_blackspine_mountains_plain_of_spiders
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_blackspine_mountains_red_desert
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_caledor_tor_sethai
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_caledor_vauls_anvil
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_charnel_valley_granite_massif
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_charnel_valley_karag_orrud
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_chrace_elisia
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_chrace_tor_achare
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_coast_of_araby_al_haikk
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_coast_of_araby_copher
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_coast_of_araby_fyrus
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_cothique_mistnar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_cothique_tor_koruali
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_crater_of_the_walking_dead_doom_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_crater_of_the_walking_dead_rasetra
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_deadwood_dargoth
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_deadwood_nagrar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_deadwood_shagrath
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_deadwood_the_frozen_city
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_devils_backbone_lahmia
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_devils_backbone_lybaras
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_devils_backbone_mahrak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_doom_glades_hag_hall
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_doom_glades_ice_rock_gorge
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_doom_glades_temple_of_addaioth
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_doom_glades_vauls_anvil
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_eataine_angerrial
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_eataine_lothern
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_eataine_shrine_of_asuryan
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_eataine_tower_of_lysean
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_ellyrion_tor_elyr
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_ellyrion_whitefire_tor
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_great_desert_of_araby_bel_aliad
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_great_desert_of_araby_black_tower_of_arkhan
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_great_desert_of_araby_el-kalabad
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_great_desert_of_araby_pools_of_despair
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_great_mortis_delta_black_pyramid_of_nagash
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_headhunters_jungle_chupayotl
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_headhunters_jungle_mangrove_coast
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_headhunters_jungle_marks_of_the_old_ones
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_headhunters_jungle_oyxl
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_heart_of_the_jungle_oreons_camp
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_hell_pit_hell_pit
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_huahuan_desert_chamber_of_visions
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_huahuan_desert_sentinels_of_xeti
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_huahuan_desert_the_golden_colossus
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_iron_mountains_altar_of_ultimate_darkness
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_iron_mountains_har_kaldra
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_iron_mountains_naggarond
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_iron_mountains_rackdo_gorge
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_ironfrost_glacier_dagraks_end
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_ironfrost_glacier_ironfrost
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_fallen_gates
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_hexoatl
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_skeggi
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_ziggurat_of_dawn
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_jungles_of_green_mist_pillars_of_unseen_constellations
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_jungles_of_green_mists_spektazuma
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_jungles_of_green_mists_wellsprings_of_eternity
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_serpent_coast
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_temple_of_skulls
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_the_cursed_jungle
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_land_of_assassins_lashiek
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_land_of_assassins_palace_of_the_wizard_caliph
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_land_of_assassins_sorcerers_islands
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_land_of_the_dead_khemri
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_land_of_the_dead_pyramid_of_nagash
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_land_of_the_dead_zandri
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_plain_of_tuskers
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_sudenburg
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_laurelorn_forest_laurelorn_forest
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_misty_hills_the_black_pit
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_misty_hills_wreckers_point
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_nagarythe_shrine_of_khaine
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_nagarythe_tor_anlec
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_nagarythe_tor_dranil
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_great_jungle_chaqua
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_great_jungle_temple_of_tlencan
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_great_jungle_xahutec
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_great_jungle_xlanhuapec
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_macu_peaks
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_port_reaver
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_shrine_of_sotek
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_swamp_town
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_obsidian_peaks_circle_of_destruction
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_obsidian_peaks_clar_karond
