building	effect	effect_scope	value	value_damaged	value_ruined
ovn_wh2_main_special_settlement_itza_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_itza_norsca_2	wh_main_effect_province_growth_building	region_to_province_own	20.0	10.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_2	wh_main_effect_public_order_base	province_to_province_own_unseen	2.0	2.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_2	wh_main_effect_religion_conversion_chaos	region_to_region_own	2.0	2.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_3	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_3	wh_main_effect_construction_slot_multiple_dummy	this_building	3.0	3.0	3.0
ovn_wh2_main_special_settlement_itza_norsca_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	200.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_itza_norsca_3	wh_main_effect_province_growth_building	region_to_province_own	30.0	15.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_3	wh_main_effect_public_order_base	province_to_province_own_unseen	3.0	3.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_3	wh_main_effect_religion_conversion_chaos	region_to_region_own	3.0	3.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_4	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_4	wh_main_effect_construction_slot_multiple_dummy	this_building	4.0	4.0	4.0
ovn_wh2_main_special_settlement_itza_norsca_4	wh_main_effect_economy_gdp_subsistance	building_to_building_own	625.0	250.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_itza_norsca_4	wh_main_effect_province_growth_building	region_to_province_own	40.0	20.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_4	wh_main_effect_public_order_base	province_to_province_own_unseen	4.0	4.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_4	wh_main_effect_religion_conversion_chaos	region_to_region_own	4.0	4.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_5	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_5	wh_main_effect_construction_slot_multiple_dummy	this_building	5.0	5.0	5.0
ovn_wh2_main_special_settlement_itza_norsca_5	wh_main_effect_economy_gdp_subsistance	building_to_building_own	750.0	300.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_itza_norsca_5	wh_main_effect_province_growth_building	region_to_province_own	50.0	25.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_5	wh_main_effect_public_order_base	province_to_province_own_unseen	5.0	5.0	0.0
ovn_wh2_main_special_settlement_itza_norsca_5	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	5.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_1	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_1	wh_main_effect_construction_slot_dummy	this_building	1.0	1.0	1.0
ovn_wh2_main_special_settlement_khemri_norsca_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	100.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_khemri_norsca_1	wh_main_effect_province_growth_building	region_to_province_own	10.0	5.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_1	wh_main_effect_public_order_base	province_to_province_own_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_1	wh_main_effect_religion_conversion_chaos	region_to_region_own	1.0	1.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_2	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_2	wh_main_effect_construction_slot_multiple_dummy	this_building	2.0	2.0	2.0
ovn_wh2_main_special_settlement_khemri_norsca_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	375.0	150.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_khemri_norsca_2	wh_main_effect_province_growth_building	region_to_province_own	20.0	10.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_2	wh_main_effect_public_order_base	province_to_province_own_unseen	2.0	2.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_2	wh_main_effect_religion_conversion_chaos	region_to_region_own	2.0	2.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_3	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_3	wh_main_effect_construction_slot_multiple_dummy	this_building	3.0	3.0	3.0
ovn_wh2_main_special_settlement_khemri_norsca_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	200.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_khemri_norsca_3	wh_main_effect_province_growth_building	region_to_province_own	30.0	15.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_3	wh_main_effect_public_order_base	province_to_province_own_unseen	3.0	3.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_3	wh_main_effect_religion_conversion_chaos	region_to_region_own	3.0	3.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_4	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_4	wh_main_effect_construction_slot_multiple_dummy	this_building	4.0	4.0	4.0
ovn_wh2_main_special_settlement_khemri_norsca_4	wh_main_effect_economy_gdp_subsistance	building_to_building_own	625.0	250.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_khemri_norsca_4	wh_main_effect_province_growth_building	region_to_province_own	40.0	20.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_4	wh_main_effect_public_order_base	province_to_province_own_unseen	4.0	4.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_4	wh_main_effect_religion_conversion_chaos	region_to_region_own	4.0	4.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_5	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_5	wh_main_effect_construction_slot_multiple_dummy	this_building	5.0	5.0	5.0
ovn_wh2_main_special_settlement_khemri_norsca_5	wh_main_effect_economy_gdp_subsistance	building_to_building_own	750.0	300.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_khemri_norsca_5	wh_main_effect_province_growth_building	region_to_province_own	50.0	25.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_5	wh_main_effect_public_order_base	province_to_province_own_unseen	5.0	5.0	0.0
ovn_wh2_main_special_settlement_khemri_norsca_5	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	5.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_1	wh_main_effect_construction_slot_dummy	this_building	1.0	1.0	1.0
ovn_wh2_main_special_settlement_kislev_norsca_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	100.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_1	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_kislev_norsca_1	wh_main_effect_province_growth_building	region_to_province_own	10.0	5.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_1	wh_main_effect_public_order_base	province_to_province_own_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_1	wh_main_effect_religion_conversion_chaos	region_to_region_own	1.0	1.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_2	wh_main_effect_construction_slot_multiple_dummy	this_building	2.0	2.0	2.0
ovn_wh2_main_special_settlement_kislev_norsca_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	375.0	150.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_2	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_kislev_norsca_2	wh_main_effect_province_growth_building	region_to_province_own	20.0	10.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_2	wh_main_effect_public_order_base	province_to_province_own_unseen	2.0	2.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_2	wh_main_effect_religion_conversion_chaos	region_to_region_own	2.0	2.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_3	wh_main_effect_construction_slot_multiple_dummy	this_building	3.0	3.0	3.0
ovn_wh2_main_special_settlement_kislev_norsca_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	200.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_3	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_kislev_norsca_3	wh_main_effect_province_growth_building	region_to_province_own	30.0	15.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_3	wh_main_effect_public_order_base	province_to_province_own_unseen	3.0	3.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_3	wh_main_effect_religion_conversion_chaos	region_to_region_own	3.0	3.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_4	wh_main_effect_construction_slot_multiple_dummy	this_building	4.0	4.0	4.0
ovn_wh2_main_special_settlement_kislev_norsca_4	wh_main_effect_economy_gdp_subsistance	building_to_building_own	625.0	250.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_4	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_kislev_norsca_4	wh_main_effect_province_growth_building	region_to_province_own	40.0	20.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_4	wh_main_effect_public_order_base	province_to_province_own_unseen	4.0	4.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_4	wh_main_effect_religion_conversion_chaos	region_to_region_own	4.0	4.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_5	wh_main_effect_construction_slot_multiple_dummy	this_building	5.0	5.0	5.0
ovn_wh2_main_special_settlement_kislev_norsca_5	wh_main_effect_economy_gdp_subsistance	building_to_building_own	750.0	300.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_5	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_kislev_norsca_5	wh_main_effect_province_growth_building	region_to_province_own	50.0	25.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_5	wh_main_effect_public_order_base	province_to_province_own_unseen	5.0	5.0	0.0
ovn_wh2_main_special_settlement_kislev_norsca_5	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	5.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_1	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_1	wh_main_effect_construction_slot_dummy	this_building	1.0	1.0	1.0
ovn_wh2_main_special_settlement_lahmia_norsca_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	100.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lahmia_norsca_1	wh_main_effect_province_growth_building	region_to_province_own	10.0	5.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_1	wh_main_effect_public_order_base	province_to_province_own_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_1	wh_main_effect_religion_conversion_chaos	region_to_region_own	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_2	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_2	wh_main_effect_construction_slot_multiple_dummy	this_building	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lahmia_norsca_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	375.0	150.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lahmia_norsca_2	wh_main_effect_province_growth_building	region_to_province_own	20.0	10.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_2	wh_main_effect_public_order_base	province_to_province_own_unseen	2.0	2.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_2	wh_main_effect_religion_conversion_chaos	region_to_region_own	2.0	2.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_3	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_3	wh_main_effect_construction_slot_multiple_dummy	this_building	3.0	3.0	3.0
ovn_wh2_main_special_settlement_lahmia_norsca_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	200.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lahmia_norsca_3	wh_main_effect_province_growth_building	region_to_province_own	30.0	15.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_3	wh_main_effect_public_order_base	province_to_province_own_unseen	3.0	3.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_3	wh_main_effect_religion_conversion_chaos	region_to_region_own	3.0	3.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_4	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_4	wh_main_effect_construction_slot_multiple_dummy	this_building	4.0	4.0	4.0
ovn_wh2_main_special_settlement_lahmia_norsca_4	wh_main_effect_economy_gdp_subsistance	building_to_building_own	625.0	250.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lahmia_norsca_4	wh_main_effect_province_growth_building	region_to_province_own	40.0	20.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_4	wh_main_effect_public_order_base	province_to_province_own_unseen	4.0	4.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_4	wh_main_effect_religion_conversion_chaos	region_to_region_own	4.0	4.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_5	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_5	wh_main_effect_construction_slot_multiple_dummy	this_building	5.0	5.0	5.0
ovn_wh2_main_special_settlement_lahmia_norsca_5	wh_main_effect_economy_gdp_subsistance	building_to_building_own	750.0	300.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lahmia_norsca_5	wh_main_effect_province_growth_building	region_to_province_own	50.0	25.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_5	wh_main_effect_public_order_base	province_to_province_own_unseen	5.0	5.0	0.0
ovn_wh2_main_special_settlement_lahmia_norsca_5	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	5.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_1	wh_main_effect_construction_slot_dummy	this_building	1.0	1.0	1.0
ovn_wh2_main_special_settlement_lothern_norsca_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	100.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_1	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lothern_norsca_1	wh_main_effect_province_growth_building	region_to_province_own	10.0	5.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_1	wh_main_effect_public_order_base	province_to_province_own_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_1	wh_main_effect_religion_conversion_chaos	region_to_region_own	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_2	wh_main_effect_construction_slot_multiple_dummy	this_building	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lothern_norsca_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	375.0	150.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_2	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lothern_norsca_2	wh_main_effect_province_growth_building	region_to_province_own	20.0	10.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_2	wh_main_effect_public_order_base	province_to_province_own_unseen	2.0	2.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_2	wh_main_effect_religion_conversion_chaos	region_to_region_own	2.0	2.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_3	wh_main_effect_construction_slot_multiple_dummy	this_building	3.0	3.0	3.0
ovn_wh2_main_special_settlement_lothern_norsca_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	200.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_3	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lothern_norsca_3	wh_main_effect_province_growth_building	region_to_province_own	30.0	15.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_3	wh_main_effect_public_order_base	province_to_province_own_unseen	3.0	3.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_3	wh_main_effect_religion_conversion_chaos	region_to_region_own	3.0	3.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_4	wh_main_effect_construction_slot_multiple_dummy	this_building	4.0	4.0	4.0
ovn_wh2_main_special_settlement_lothern_norsca_4	wh_main_effect_economy_gdp_subsistance	building_to_building_own	625.0	250.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_4	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lothern_norsca_4	wh_main_effect_province_growth_building	region_to_province_own	40.0	20.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_4	wh_main_effect_public_order_base	province_to_province_own_unseen	4.0	4.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_4	wh_main_effect_religion_conversion_chaos	region_to_region_own	4.0	4.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_5	wh_main_effect_construction_slot_multiple_dummy	this_building	5.0	5.0	5.0
ovn_wh2_main_special_settlement_lothern_norsca_5	wh_main_effect_economy_gdp_subsistance	building_to_building_own	750.0	300.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_5	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_lothern_norsca_5	wh_main_effect_province_growth_building	region_to_province_own	50.0	25.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_5	wh_main_effect_public_order_base	province_to_province_own_unseen	5.0	5.0	0.0
ovn_wh2_main_special_settlement_lothern_norsca_5	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	5.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_1	wh_main_effect_construction_slot_dummy	this_building	1.0	1.0	1.0
ovn_wh2_main_special_settlement_miragliano_norsca_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	100.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_1	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_miragliano_norsca_1	wh_main_effect_province_growth_building	region_to_province_own	10.0	5.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_1	wh_main_effect_public_order_base	province_to_province_own_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_1	wh_main_effect_religion_conversion_chaos	region_to_region_own	1.0	1.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_2	wh_main_effect_construction_slot_multiple_dummy	this_building	2.0	2.0	2.0
ovn_wh2_main_special_settlement_miragliano_norsca_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	375.0	150.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_2	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_miragliano_norsca_2	wh_main_effect_province_growth_building	region_to_province_own	20.0	10.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_2	wh_main_effect_public_order_base	province_to_province_own_unseen	2.0	2.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_2	wh_main_effect_religion_conversion_chaos	region_to_region_own	2.0	2.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_3	wh_main_effect_construction_slot_multiple_dummy	this_building	3.0	3.0	3.0
ovn_wh2_main_special_settlement_miragliano_norsca_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	200.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_3	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_miragliano_norsca_3	wh_main_effect_province_growth_building	region_to_province_own	30.0	15.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_3	wh_main_effect_public_order_base	province_to_province_own_unseen	3.0	3.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_3	wh_main_effect_religion_conversion_chaos	region_to_region_own	3.0	3.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_4	wh_main_effect_construction_slot_multiple_dummy	this_building	4.0	4.0	4.0
ovn_wh2_main_special_settlement_miragliano_norsca_4	wh_main_effect_economy_gdp_subsistance	building_to_building_own	625.0	250.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_4	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_miragliano_norsca_4	wh_main_effect_province_growth_building	region_to_province_own	40.0	20.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_4	wh_main_effect_public_order_base	province_to_province_own_unseen	4.0	4.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_4	wh_main_effect_religion_conversion_chaos	region_to_region_own	4.0	4.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_5	wh_main_effect_construction_slot_multiple_dummy	this_building	5.0	5.0	5.0
ovn_wh2_main_special_settlement_miragliano_norsca_5	wh_main_effect_economy_gdp_subsistance	building_to_building_own	750.0	300.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_5	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_miragliano_norsca_5	wh_main_effect_province_growth_building	region_to_province_own	50.0	25.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_5	wh_main_effect_public_order_base	province_to_province_own_unseen	5.0	5.0	0.0
ovn_wh2_main_special_settlement_miragliano_norsca_5	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	5.0	0.0
ovn_wh2_main_special_settlement_naggarond_norsca_1	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
ovn_wh2_main_special_settlement_naggarond_norsca_1	wh_main_effect_construction_slot_dummy	this_building	1.0	1.0	1.0
ovn_wh2_main_special_settlement_naggarond_norsca_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	100.0	0.0
ovn_wh2_main_special_settlement_naggarond_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2.0	2.0	2.0
ovn_wh2_main_special_settlement_naggarond_norsca_1	wh_main_effect_province_growth_building	region_to_province_own	10.0	5.0	0.0
ovn_wh2_main_special_settlement_naggarond_norsca_1	wh_main_effect_public_order_base	province_to_province_own_unseen	1.0	1.0	0.0
ovn_wh2_main_special_settlement_naggarond_norsca_1	wh_main_effect_religion_conversion_chaos	region_to_region_own	1.0	1.0	0.0
